北京临床版6.0手术编码,北京临床版6.0手术名称,2.0手术编码
69.23001,经阴道子宫内翻修补术,69.2300
69.29012,子宫韧带修补术,69.2901
69.3001,宫颈周围子宫去神经术,69.3x00
69.29011,子宫骶韧带切断术,69.3x01
69.19002,腹腔镜下骶韧带切断术,69.3x02
69.41001,子宫裂伤缝合术,69.4100
69.42001,子宫瘘管闭合术,69.4200
69.49005,子宫修补术,69.4900x005
69.49004,子宫陈旧性裂伤修补术,69.4901
69.49001,腹腔镜下子宫陈旧性产科裂伤修补术,69.4902
69.49002,腹腔镜下子宫修补术,69.4903
69.49003,宫腔镜下子宫陈旧性裂伤修补术,69.4904
69.51005,电吸人流术,69.5101
69.51006,超声引导下电吸人流,69.5102
69.51007,宫腔镜下电吸人流,69.5103
69.52001,分娩流产后电吸刮宫术,69.5200
69.59001,电吸刮宫术,69.5901
69.6001,月经抽吸术,69.6x01
69.7001,宫内避孕器置入术,69.7x00
69.91003,子宫内植入治疗性装置,69.9100
69.91001,宫腔引流术,69.9100x001
69.91002,子宫非产科填塞,69.9101
69.92003,人工受精,69.9200
69.92004,胚胎移植术,69.9200x004
69.92002,卵巢穿刺取卵术,69.9201
69.93001,昆布属植物插入,69.9300
69.94001,内翻子宫手法复位术,69.9400
69.95001,宫颈闭锁切开术,69.9500x001
69.96001,子宫颈环扎物去除术,69.9600
70.0001,后穹隆穿刺术,70.0x00
70.0002,后穹窿穿刺引流术,70.0x00x002
70.11001,处女膜切开术,70.1100
70.12001,后穹窿切开引流术,70.1200x001
70.13001,阴道粘连松解术,70.1300
70.14002,腹腔镜下阴道纵隔切开术,70.1400x002
70.14007,阴道切开术,70.1400x007
70.14011,阴道血肿切开引流术,70.1400x011
70.14012,阴道纵隔切除术,70.1400x012
70.14005,阴道隔切断术,70.1401
70.14010,阴道狭窄切开术,70.1402
70.14004,阴道侧壁切开术,70.1403
70.14003,阴道闭锁切开术,70.1404
70.14008,阴道切开异物取出术,70.1405
70.14009,阴道切开引流术,70.1406
70.14001,腹腔镜下阴道隔切断术,70.1407
70.14013,宫腔镜下阴道纵隔切开术,70.1408
70.21001,阴道镜检查,70.2100
70.22001,后穹窿镜检查,70.2200
70.24001,阴道活组织检查,70.2400
70.29001,阴道探查,70.2901
70.31001,处女膜切除术,70.3100
70.32002,直肠子宫陷凹病损切除术,70.3200x002
70.32001,腹腔镜下直肠子宫陷凹病损切除术,70.3201
70.33003,阴道病损电切术,70.3300x003
70.33004,阴道病损切除术,70.3301
70.33001,腹腔镜下阴道病损切除术,70.3305
70.4001,腹腔镜辅助人工阴道切除术,70.4x00x001
70.4003,阴道切除术,70.4x01
70.4002,阴道闭合术,70.4x03
70.50001,阴道前后壁修补术,70.5001
70.50002,腹腔镜下阴道前后壁修补术,70.5002
70.51001,膀胱膨出修补术,70.5100
70.51004,阴道前壁修补术,70.5101
70.51002,腹腔镜下阴道前壁修补术,70.5102
70.52002,直肠膨出修补术,70.5200
70.52001,阴道后壁修补术,70.5201
70.52003,腹腔镜下阴道后壁修补术,70.5202
71.79006,盆底重建术,70.5305
70.54001,用移植物或假体的直肠膨出修补术,70.5500
70.61006,阴道建造术,70.6100
70.61005,腹腔镜下阴道建造术,70.6101
70.62006,阴道重建术,70.6200
70.62001,人工阴道成形术,70.6200x001
70.62002,阴道成形术,70.6200x002
70.63001,用移植物或假体的阴道建造术,70.6300
70.61001,腹腔镜下腹膜代阴道术,70.6300x001
70.61002,腹腔镜下回肠代阴道术,70.6300x002
70.61004,腹腔镜下乙状结肠代阴道术,70.6300x003
70.71001,阴道裂伤缝合术,70.7100
70.72001,结肠-阴道瘘修补术,70.7200
70.73001,直肠-阴道瘘修补术,70.7300
70.74001,小肠-阴道瘘修补术,70.7400x001
70.76001,处女膜缝合术,70.7600
70.77004,腹腔镜下阴道悬吊术,70.7700x004
70.77003,阴道悬吊术,70.7701
70.77001,耻骨疏韧带悬吊术,70.7703
70.78001,用移植物或假体的阴道悬吊固定术,70.7800
70.79005,阴道断蒂缝合术,70.7900x005
70.79006,阴道断蒂止血术,70.7900x006
70.62003,阴道加长术,70.7901
70.62005,阴道扩张术,70.7902
70.62004,阴道紧缩术,70.7903
70.79003,阴道残端缝合术,70.7905
70.79008,阴道会阴成形术,70.7906
70.79004,阴道陈旧性产科裂伤修补术,70.7908
70.79001,腹腔镜下阴道会阴成形术,70.7909
70.91001,阴道粘膜剥脱术,70.9100x001
70.94001,生物移植物的植入术,70.9400
70.95001,人造移植物或假体的置入术,70.9500
71.01001,外阴粘连松解术,71.0100
71.01002,小阴唇粘连松解术,71.0100x002
71.09001,会阴切开引流术,71.0900x001
71.09004,外阴血肿清除术,71.0900x004
71.09006,外阴脓肿穿刺术,71.0900x006
71.09007,外阴切开引流术,71.0902
71.09002,会阴切开术,71.0904
71.09003,会阴切开异物取出术,71.0905
71.11001,外阴活组织检查,71.1100
71.21001,前庭大腺囊肿抽吸术,71.2100x001
71.22001,前庭大腺囊肿切开术,71.2200x001
71.22002,前庭大腺脓肿切开引流术,71.2200x002
71.23001,前庭大腺造袋术,71.2300x001
71.24001,前庭大腺病损切除术,71.2400x001
71.24003,前庭大腺切除术,71.2400x003
71.29001,前庭大腺瘘管切除术,71.2900x001
71.29002,前庭大腺造口术,71.2900x002
71.3001,大阴唇病损切除术,71.3x00x001
71.3007,女性会阴部瘢痕切除术,71.3x00x007
71.3011,外阴病损烧灼术,71.3x00x011
71.3013,外阴窦道切除术,71.3x00x013
71.3003,会阴病损切除术,71.3x01
71.3012,外阴病损切除术,71.3x04
71.4001,阴蒂成形术,71.4x04
71.5001,外阴根治性切除术,71.5x00
71.61001,单侧外阴切除术,71.6100
71.62001,双侧外阴切除术,71.6200
71.71001,外阴裂伤缝合术,71.7101
71.71002,会阴裂伤缝合术,71.7102
71.79001,会阴陈旧性产科裂伤修补术,71.7900x001
71.79008,小阴唇成形术,71.7900x008
71.79009,阴唇成形术,71.7900x013
71.79005,外阴成形术,71.7901
71.79004,外阴陈旧性产科裂伤修补术,71.7902
71.79002,会阴成形术,71.7903
72.0001,低位产钳术,72.0x00
72.1002,低位产钳伴会阴切开术,72.1x00
72.21001,中位产钳伴会阴切开术,72.2100
72.29001,中位产钳术,72.2900x001
72.31001,高位产钳伴会阴切开术,72.3100
72.39001,高位产钳术,72.3900x001
72.4001,产钳旋转胎头,72.4x00
72.51001,后出头产钳部分臀牵引术,72.5100x001
72.52001,部分臀位牵引术,72.5200x001
72.54001,全部臀位牵引术,72.5400x001
72.71001,胎头吸引伴会阴切开术,72.7100x001
72.79001,胎头吸引术,72.7900x001
73.01001,人工破膜引产,73.0100
73.09001,分娩时人工破膜,73.0900x001
73.1001,剥膜引产,73.1x00x001
73.1002,子宫颈扩张引产,73.1x00x002
73.1003,终止妊娠水囊引产,73.1x01
73.21001,内倒转助产,73.2100x001
73.3001,试用产钳,73.3x00x001
73.4002,宫缩素引产,73.4x00
73.4004,米非司酮+米索引产,73.4x00x004
73.4008,普贝生引产,73.4x00x008
73.4001,催产素引产,73.4x01
73.4005,米非司酮引产,73.4x03
73.51001,手法旋转胎头,73.5100
73.6001,会阴侧切缝合术,73.6x01
73.8002,毁胎术,73.8x00x002
73.8003,钳夹术,73.8x00x003
73.91001,外倒转术,73.9100
73.92001,脐带脱垂复位,73.9200
73.93001,子宫颈切开助产,73.9300
73.94001,耻骨切开助产,73.9400
74.0001,古典式剖宫产术,74.0x00
74.1001,低位子宫下段剖宫产,74.1x00
74.1002,子宫下段横切口剖宫产术,74.1x01
74.1003,子宫下段直切口剖宫产术,74.1x02
74.2002,腹膜外剖宫产术,74.2x00
74.3006,子宫韧带妊娠去除术,74.3x00x006
65.01001,腹腔镜下卵巢切开胚胎清除术,74.3x00x012
65.09001,卵巢切开胚胎清除术,74.3x00x013
74.3003,腹腔异位妊娠去除术,74.3x01
74.3004,子宫角妊娠去除术,74.3x02
74.3005,子宫颈妊娠去除术,74.3x03
74.3008,子宫瘢痕妊娠去除术,74.3x04
74.3001,腹腔镜下腹腔异位妊娠去除术,74.3x05
74.3007,腹腔镜下子宫肌壁妊娠去除术,74.3x07
74.4003,经阴道剖宫产,74.4x00
74.91002,子宫切开终止妊娠,74.9100
74.91001,腹腔镜下子宫切开的治疗性流产,74.9100x001
75.0001,羊膜腔内注射流产,75.0x00
75.0004,前列腺素注射流产,75.0x01
75.0002,利凡诺羊膜腔注射流产,75.0x02
75.1001,诊断性羊膜腔穿刺,75.1x00
75.31002,羊膜镜检查,75.3100
75.31001,胎儿镜捡查,75.3101
75.32001,胎儿心电图检查,75.3200
75.33001,胎儿血样检查,75.3300x001
75.33002,胎儿活组织检查,75.3303
75.34001,胎心监测,75.3400x001
75.36001,胎儿缺陷矫正术,75.3600
75.37001,羊膜腔内灌注,75.3700
75.4001,手取胎膜,75.4x00x001
75.4002,手取胎盘,75.4x00x002
75.51001,子宫颈近期产科裂伤修补术,75.5100
75.52001,子宫体近期产科裂伤修补术,75.5200
75.69003,阴道产科裂伤缝合术,75.6900x003
75.69004,直肠肛门括约肌产科裂伤修补术,75.6901
75.69001,会阴产科裂伤缝合术,75.6902
75.69002,外阴产科裂伤缝合术,75.6903
75.69005,外阴切开术二期修补术,75.6904
75.7001,产后宫腔手法探查,75.7x00
75.8001,产科子宫填塞,75.8x00
75.91001,产科会阴血肿去除术,75.9100x001
75.92001,产科外阴血肿去除术,75.9200x001
75.92002,产科阴道血肿去除术,75.9200x002
75.93001,产科内翻子宫手术矫正术,75.9300
75.94001,产科内翻子宫手法复位,75.9400x001
75.99001,产后子宫颈探查术,75.9900x001
75.99002,B超引导下羊水减量,75.9900x002
73.8001,多胎妊娠减胎术,75.9900x004
69.22004,子宫捆绑术,75.9901
76.01001,面骨死骨切除术,76.0100
76.01002,下颌骨死骨切除术,76.0101
76.01003,上颌骨死骨切除术,76.0102
76.09001,面骨切开术,76.0900x001
76.09003,下颌骨劈开术,76.0900x003
76.11002,面骨活组织检查,76.1100
76.2014,面骨病损局部切除术,76.2x00x014
76.31003,下颌骨部分切除术,76.3100
76.39003,鼻内窥镜下上颌骨部分切除术,76.3900x003
76.39013,面骨部分切除术,76.3900x013
76.39014,上颌骨部分切除伴人工骨置入术,76.3900x014
76.39015,上颌骨部分切除伴植骨术,76.3901
76.39008,上颌骨部分切除术,76.3902
76.41002,下颌骨全部切除伴骨重建术,76.4100
76.42002,下颌骨全部切除术,76.4200x002
76.43003,下颌骨重建术,76.4300x003
76.43001,下颌骨缺损修复术,76.4301
76.44002,面骨骨全部切除伴重建术,76.4400x002
76.45003,面骨骨全部切除术,76.4500x003
76.45001,眶骨切除术,76.4501
76.45002,上颌骨全部切除术,76.4502
76.46001,额骨重建术,76.4600x001
76.46003,眶外壁重建术,76.4600x003
76.46004,眉弓重建术,76.4600x004
76.46005,颧骨重建术,76.4600x005
76.46007,上颌骨重建术,76.4600x007
76.5001,颞下颌关节成形术,76.5x00
76.61002,闭合性下颌支骨成形术,76.6100
76.62001,开放性下颌支骨成形术,76.6200
76.63001,下颌骨体骨成形术,76.6300
76.64002,下颌下缘去骨成形术,76.6400x002
76.64008,下颌角成形术,76.6400x008
76.64016,下颌根尖下截骨成形术,76.6400x016
76.64004,下颌骨成形术,76.6401
76.65004,上颌骨部分骨成形术,76.6500x004
76.65006,上颌LeFortΙ型分块截骨成形术,76.6500x006
76.65005,上颌LeFortΙ型截骨成形术,76.6502
76.66001,上颌骨全骨成形术,76.6600
76.67005,颏缩小成形术,76.6700
76.68002,颏成形术,76.6800x002
76.68003,颏增大成形术,76.6800x003
76.68001,颏硅胶置入增大成形术,76.6801
76.69003,颧弓降低术,76.6900x003
76.69004,颌骨修整术,76.6901
76.69013,面骨成形术,76.6902
76.69007,颧骨成形术,76.6903
76.71001,颧骨骨折闭合复位术,76.7100
76.72001,颧骨骨折切开复位术,76.7200
76.72002,颧骨骨折切开复位内固定术,76.7201
76.73002,上颌骨骨折闭合复位术,76.7300
76.73001,鼻内窥镜下上颌骨骨折闭合复位术,76.7300x001
76.74001,上颌骨骨折切开复位术,76.7400
76.74002,上颌骨骨折切开复位固定术,76.7401
76.75002,下颌骨骨折闭合复位术,76.7500
76.76004,下颌骨骨折切开复位术,76.7600
76.76003,下颌骨骨折切开复位内固定术,76.7602
76.77002,牙槽骨折切开复位内固定术,76.7701
76.77001,牙槽骨折切开复位伴牙齿固定术,76.7702
76.78001,面骨骨折闭合复位拉力螺钉内固定术,76.7800x001
76.78003,齿槽骨折闭合复位内固定术,76.7800x003
76.78002,眶骨骨折闭合复位术,76.7801
76.79001,眶壁骨折切开复位术,76.7900x001
76.79006,面骨骨折切开复位术,76.7900x006
76.79004,面骨骨折切开复位内固定术,76.7901
76.79005,眶骨骨折切开复位术,76.7902
76.91002,面骨自体骨移植术,76.9100x002
76.91004,上颌骨自体骨移植术,76.9100x004
76.91007,下颌骨自体骨移植术,76.9100x007
76.92002,面骨合成物置入术,76.9200
76.92001,面骨硅胶假体置入术,76.9200x001
76.92003,面骨钛网置入术,76.9200x003
76.92004,下颌骨钛板置入术,76.9200x004
76.92005,面部生物材料充填术,76.9200x005
76.92006,眶骨异质成形物置入术,76.9200x006
76.92007,面骨钛网修补术,76.9200x007
76.92008,面骨人工骨置入术,76.9200x008
76.92009,面骨人工珊瑚置入术,76.9200x009
76.92010,面骨外置式植骨术[onlay],76.9200x010
76.92011,上颌骨钛板置入术,76.9200x011
76.91005,上颌骨人工假体移植术,76.9200x012
76.91006,下颌骨人工假体移植术,76.9200x013
76.93001,颞下颌关节脱位闭合复位术,76.9300
76.94001,颞下颌关节脱位切开复位术,76.9400
76.95003,颞下颌关节病损切除术,76.9500x003
76.95002,颞下颌关节松解术,76.9501
76.96001,颞下颌关节治疗性物质注射,76.9600
76.97009,下颌骨内固定物取出术,76.9701
77.01001,肩胛骨死骨去除术,77.0101
77.01004,锁骨死骨去除术,77.0102
77.01002,肋骨死骨去除术,77.0103
77.01003,胸骨死骨去除术,77.0104
77.02001,肱骨死骨去除术,77.0200
77.03002,桡骨死骨去除术,77.0301
77.03001,尺骨死骨去除术,77.0302
77.04001,腕骨死骨去除术,77.0401
77.04002,掌骨死骨去除术,77.0402
77.05001,股骨死骨去除术,77.0500
77.06001,髌骨死骨去除术,77.0600
77.07002,胫骨死骨去除术,77.0701
77.07001,腓骨死骨去除术,77.0702
77.08002,跗骨死骨去除术,77.0801
77.08001,跖骨死骨去除术,77.0802
77.09004,足骨死骨去除术,77.0900x004
77.09001,指骨死骨去除术,77.0902
77.09002,趾骨死骨去除术,77.0903
77.09003,椎骨死骨去除术,77.0904
77.12001,肱骨开窗引流术,77.1200x001
77.15001,股骨颈开窗引流术,77.1500x001
77.15002,股骨开窗引流术,77.1500x002
77.15003,股骨头开窗引流术,77.1500x003
77.15005,股骨髁开窗引流术,77.1500x005
77.15006,股骨钻孔减压术,77.1500x006
77.16001,髌骨开窗引流术,77.1600x001
77.17001,胫骨开窗引流术,77.1700x001
77.19001,胫腓骨骺开放术,77.1900x001
77.21001,肩胛骨楔形截骨术,77.2100x001
77.21002,锁骨楔形截骨术,77.2100x002
77.21003,肋骨楔形截骨术,77.2103
77.21004,胸骨楔形截骨术,77.2104
77.22001,肱骨楔形截骨术,77.2200x001
77.23001,尺骨楔形截骨术,77.2300x001
77.23002,桡骨楔形截骨术,77.2300x002
77.24002,掌骨楔形截骨术,77.2400x002
77.24001,腕骨楔形截骨术,77.2401
77.25001,股骨楔形截骨术,77.2500x001
77.27001,腓骨楔形截骨术,77.2700x001
77.27003,胫骨楔形截骨术,77.2700x003
77.28001,跗骨楔形截骨术,77.2800x001
77.28002,跖骨楔形截骨术,77.2800x002
77.29001,盆骨楔形截骨术,77.2900x001
77.29003,指骨楔形截骨术,77.2900x003
77.29004,椎骨楔形截骨术,77.2900x004
77.29005,趾骨楔形截骨术,77.2900x005
77.29006,跟骨楔形截骨术,77.2900x006
77.41002,锁骨活组织检查,77.4102
77.41001,肋骨活组织检查,77.4103
77.42001,肱骨活组织检查,77.4200
77.43001,桡骨活组织检查,77.4301
77.45002,股骨活组织检查,77.4500
77.47001,胫骨活组织检查,77.4701
77.47002,腓骨活组织检查,77.4702
77.48001,跖骨活组织检查,77.4802
77.49001,盆骨活组织检查,77.4901
77.49002,指骨活组织检查,77.4902
77.49003,椎骨活组织检查,77.4904
77.51001,拇（足母）囊切除伴软组织矫正和第一跖骨截骨术,77.5100
77.52001,拇（足母）囊切除伴软组织矫正和关节固定术,77.5200
77.54001,小趾囊肿切除矫正术,77.5400x001
77.56002,锤状趾矫正术,77.5600x002
77.57001,爪形趾矫正术,77.5700x001
77.59001,拇（足母）囊切除术,77.5900x001
77.61008,胸廓骨病损切除术,77.6100x008
77.61001,肩胛骨病损切除术,77.6101
77.61006,锁骨病损切除术,77.6102
77.61004,肋骨病损切除术,77.6103
77.62001,肱骨病损切除术,77.6201
77.63003,桡骨病损切除术,77.6301
77.63001,尺骨病损切除术,77.6302
77.64001,三角骨病损切除术,77.6400
77.64002,腕骨病损切除术,77.6401
77.64003,掌骨病损切除术,77.6402
77.65001,股骨病损切除术,77.6501
77.66001,髌骨病损切除术,77.6601
77.67004,胫骨病损切除术,77.6701
77.67001,腓骨病损切除术,77.6702
77.68001,跗骨病损切除术,77.6801
77.68003,跖骨病损切除术,77.6802
77.69001,耻骨病损切除术,77.6900x001
77.69004,骶骨病损切除术,77.6900x004
77.69007,跟骨病损切除术,77.6900x007
77.69013,踝骨病损切除术,77.6900x013
77.69020,距骨病损切除术,77.6900x020
77.69025,髂骨病损切除术,77.6900x025
77.69032,胸椎病损切除术,77.6900x032
77.69039,腰椎病损切除术,77.6900x039
77.69047,足骨病损切除术,77.6900x047
77.69055,颈椎病损切除术,77.6900x055
77.69056,骶椎病损切除术,77.6900x056
77.69009,盆骨病损切除术,77.6901
77.69040,指骨病损切除术,77.6902
77.69041,趾骨病损切除术,77.6903
77.69044,椎骨病损切除术,77.6904
77.71001,肋骨取骨术,77.7102
77.72001,肱骨取骨术,77.7200
77.73002,桡骨取骨术,77.7301
77.73001,尺骨取骨术,77.7302
77.77002,胫骨取骨术,77.7701
77.77001,腓骨取骨术,77.7702
77.79001,跟骨取骨术,77.7900x001
77.79005,椎骨取骨术,77.7900x005
77.79002,髂骨取骨术,77.7901
77.81001,肩胛骨部分切除术,77.8101
77.81002,肋骨部分切除术,77.8103
77.81004,锁骨部分切除术,77.8104
77.81006,胸骨部分切除术,77.8106
77.82003,肱骨部分切除术,77.8200
77.82002,肱骨髁部分切除术,77.8200x002
77.83002,尺骨头切除术,77.8300x002
77.83005,桡骨茎突切除术,77.8300x005
77.83006,桡骨小头切除术,77.8300x006
77.83004,桡骨部分切除术,77.8301
77.83001,尺骨部分切除术,77.8303
77.84001,腕骨部分切除术,77.8401
77.84002,掌骨部分切除术,77.8402
77.85001,股骨部分切除术,77.8500
77.85010,股骨头、颈切除术,77.8501
77.86001,髌骨部分切除术,77.8600
77.87003,腓骨小头切除术,77.8700x003
77.87008,胫骨部分切除术,77.8701
77.87001,腓骨部分切除术,77.8702
77.89002,耻骨部分切除术,77.8900x002
77.89004,盆骨部分切除术,77.8900x004
77.89005,髋臼周围截骨术,77.8900x005
77.89008,脊椎后弓切除术,77.8900x008
77.89013,椎体部分切除术,77.8900x013
77.89017,髂骨部分切除术,77.8900x017
